age,income,employment_years,debt,loan_amount,credit_history_years,num_loans,late_payments,credit_utilization,savings,employment_status,payment_history,creditworthy
22,73122.0,5.5,24193.0,47246.0,5.8,2,2,0.175,65363.0,Employed,Good,1
30,41734.0,9.0,22168.0,21036.0,14.7,7,0,0.64,7061.0,Employed,Good,0
65,46371.0,3.0,19522.0,18616.0,7.9,1,3,0.328,12772.0,Employed,Average,0
65,18000.0,5.3,11169.0,5468.0,11.1,1,3,0.387,21023.0,Employed,Average,0
37,40062.0,2.5,7686.0,17257.0,6.5,1,1,0.502,1788.0,Employed,Excellent,1
57,54834.0,10.9,8500.0,31029.0,0.5,1,3,0.489,10701.0,Employed,Good,0
53,75468.0,7.2,43315.0,14256.0,9.7,3,2,0.897,62948.0,Employed,Excellent,1
62,38033.0,7.5,13036.0,13405.0,4.4,1,0,0.504,33187.0,Employed,Average,0
60,91462.0,11.4,38462.0,21284.0,5.7,1,0,0.149,73671.0,Self-employed,Excellent,1
49,39940.0,10.6,12857.0,13394.0,2.8,2,3,0.834,2982.0,Employed,Good,0
38,39972.0,9.1,21949.0,14133.0,7.3,5,2,0.659,27195.0,Employed,Average,0
49,88822.0,0.3,39714.0,10107.0,11.3,6,0,0.443,18882.0,Employed,Poor,0
35,59652.0,3.2,22313.0,42598.0,10.7,0,0,0.553,14375.0,Self-employed,Good,0
36,42855.0,2.0,6356.0,4571.0,13.3,5,6,0.307,37506.0,Employed,Average,1
48,51587.0,8.9,24723.0,1000.0,13.9,0,1,0.568,10090.0,Employed,Average,0
46,84768.0,6.7,61364.0,29822.0,0.5,7,3,0.213,54079.0,Employed,Excellent,1
47,87256.0,0.4,37308.0,37183.0,2.2,2,2,0.371,13484.0,Employed,Good,0
38,37031.0,5.2,12951.0,2014.0,0.5,6,2,0.285,14699.0,Unemployed,Good,0
39,54066.0,0.0,33582.0,17094.0,9.5,6,1,0.474,0.0,Employed,Excellent,1
21,56983.0,5.8,24284.0,32768.0,4.2,2,1,0.448,230.0,Employed,Good,0
48,33303.0,0.0,11104.0,9932.0,5.0,2,2,0.131,15409.0,Employed,Excellent,1
46,53775.0,8.1,22291.0,37984.0,6.1,2,2,0.495,51249.0,Employed,Average,0
63,55117.0,7.5,6132.0,18508.0,8.5,3,1,0.141,22649.0,Self-employed,Good,1
43,80085.0,13.6,47076.0,39131.0,1.1,3,2,0.559,52415.0,Employed,Excellent,1
42,81563.0,9.4,55880.0,11446.0,2.0,5,3,0.516,14805.0,Self-employed,Good,0
24,47757.0,4.3,28387.0,23869.0,7.0,3,3,0.239,31626.0,Employed,Average,0
29,50293.0,9.3,34379.0,29766.0,11.8,6,3,0.128,25612.0,Employed,Poor,0
36,69614.0,0.4,25525.0,10454.0,6.9,3,0,0.537,35253.0,Unemployed,Average,0
37,42126.0,2.2,7070.0,2692.0,3.8,2,2,0.612,29322.0,Employed,Average,1
37,67950.0,7.3,35172.0,17418.0,0.5,2,1,0.259,58379.0,Self-employed,Good,1
38,53066.0,0.0,38702.0,8138.0,10.8,5,0,0.026,44496.0,Employed,Good,0
55,33673.0,5.9,18531.0,20883.0,4.1,1,1,0.503,29252.0,Employed,Good,0
26,33950.0,1.9,13183.0,12790.0,2.4,2,2,0.193,8293.0,Unemployed,Poor,0
35,86835.0,6.4,45851.0,37666.0,0.5,2,1,0.101,1607.0,Employed,Excellent,1
28,51559.0,1.7,28989.0,29970.0,1.2,5,2,0.295,17364.0,Employed,Good,0
34,91088.0,7.7,63728.0,45418.0,3.2,1,0,0.338,21632.0,Employed,Excellent,1
51,43700.0,6.1,22956.0,27551.0,6.0,3,1,0.082,13870.0,Employed,Average,1
23,61407.0,11.6,32318.0,14001.0,2.2,5,2,0.667,28198.0,Employed,Good,1
36,107639.0,6.0,20360.0,27073.0,7.7,7,0,0.383,60061.0,Employed,Average,1
22,31737.0,2.9,10353.0,5007.0,6.0,3,1,0.259,19369.0,Unemployed,Poor,0
63,18000.0,5.0,3012.0,9113.0,15.9,7,2,0.433,4945.0,Employed,Excellent,1
53,83305.0,0.6,67303.0,25621.0,0.5,4,0,0.502,80370.0,Employed,Average,0
31,36810.0,7.6,9649.0,4090.0,7.6,6,0,0.073,6098.0,Employed,Good,1
29,54544.0,8.4,22454.0,10246.0,7.7,1,3,0.279,8217.0,Employed,Good,1
25,42110.0,15.9,13363.0,12179.0,2.9,7,0,0.434,22418.0,Employed,Good,1
42,60900.0,3.5,31637.0,16344.0,7.4,2,2,0.457,42232.0,Employed,Good,1
54,34088.0,4.9,19059.0,5746.0,10.1,1,0,0.272,25685.0,Employed,Good,1
47,51041.0,3.7,12026.0,14369.0,7.4,0,0,0.47,41725.0,,Average,1
60,64896.0,6.8,40927.0,22711.0,12.5,5,1,0.685,17885.0,Unemployed,Average,0
36,32817.0,7.5,10664.0,18488.0,0.5,5,1,0.567,16132.0,Self-employed,Good,0
33,39598.0,5.8,6514.0,18732.0,3.6,1,1,0.43,27005.0,Employed,Excellent,0
42,47358.0,10.3,9582.0,9702.0,12.9,7,1,0.405,24294.0,Self-employed,Excellent,1
30,23566.0,3.5,7131.0,1000.0,10.6,2,0,0.279,8198.0,,Good,1
64,45704.0,9.9,24000.0,19555.0,9.2,4,1,0.719,11556.0,Employed,Poor,0
29,57614.0,8.2,31676.0,7319.0,11.9,4,1,0.551,25220.0,Employed,Good,0
42,46210.0,6.0,5599.0,13997.0,0.5,4,3,0.199,5113.0,Employed,Average,0
44,49030.0,4.7,29071.0,33245.0,10.2,5,1,0.506,27202.0,Employed,Poor,0
